;Potencia real [kW];Potencia reactiva [kvar];Pos. válvula mariposa [%];Tensión prom. gener. [V];Prom. corr. generador [A];Pos. válvula mariposa [%];Temp. promedio cil. [°C];Revoluciones reales [1/min];Tensión de excitación [V];Pot. teórica de carga [bar];
14/12/2022 15:40:55;1249;247;100;388;1894;100;549;1500;28,8999996185303;3,16499996185303;
14/12/2022 15:40:57;1250;252;100;388;1904;100;549;1500;28,7000007629395;3,16499996185303;
14/12/2022 15:40:57;1251;257;100;388;1912;100;549;1500;28,7999992370605;3,16700005531311;
14/12/2022 15:40:58;1250;250;100;389;1896;100;549;1500;28,7000007629395;3,16499996185303;
14/12/2022 15:41:00;1252;245;100;389;1894;100;549;1500;28,6000003814697;3,17000007629395;
14/12/2022 15:41:01;1253;249;100;389;1889;100;549;1500;28,7000007629395;3,17400002479553;
14/12/2022 15:41:02;1253;249;100;389;1889;100;549;1500;28,7000007629395;3,17400002479553;
14/12/2022 15:41:03;1254;258;100;390;1891;100;549;1500;28,5;3,17400002479553;
14/12/2022 15:41:04;1250;253;100;389;1879;100;549;1500;28,6000003814697;3,16499996185303;
14/12/2022 15:41:05;1250;252;100;389;1878;100;549;1500;28,6000003814697;3,16700005531311;
14/12/2022 15:41:07;1248;253;100;389;1898;100;549;1500;28,6000003814697;3,15799999237061;
14/12/2022 15:41:08;1248;247;100;388;1884;100;549;1500;28,3999996185303;3,16000008583069;
14/12/2022 15:41:09;1246;247;100;388;1890;100;549;1500;28,2999992370605;3,15499997138977;
14/12/2022 15:41:10;1248;256;100;389;1876;100;549;1500;28,3999996185303;3,16000008583069;
14/12/2022 15:41:11;1249;251;100;389;1883;100;549;1500;28,5;3,16300010681152;
14/12/2022 15:41:12;1250;256;100;389;1874;100;549;1500;28,3999996185303;3,16499996185303;
14/12/2022 15:41:13;1252;257;100;389;1894;100;549;1500;28,7000007629395;3,17000007629395;
14/12/2022 15:41:14;1254;256;100;389;1891;100;549;1500;28,6000003814697;3,17400002479553;
14/12/2022 15:41:15;1253;253;100;389;1897;100;549;1500;28,3999996185303;3,17000007629395;
14/12/2022 15:41:17;1251;251;100;389;1925;100;549;1500;28,6000003814697;3,16700005531311;
14/12/2022 15:41:17;1251;251;100;389;1925;100;549;1500;28,6000003814697;3,16700005531311;
14/12/2022 15:41:18;1249;249;100;388;1897;100;549;1500;28,7000007629395;3,16499996185303;
14/12/2022 15:41:19;1251;255;100;388;1907;100;549;1500;28,7999992370605;3,16700005531311;
14/12/2022 15:41:20;1252;254;100;389;1896;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:41:21;1251;255;100;389;1882;100;549;1500;29,1000003814697;3,16700005531311;
14/12/2022 15:41:22;1252;252;100;389;1893;100;549;1500;29,1000003814697;3,17199993133545;
14/12/2022 15:41:23;1251;253;100;389;1891;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:41:24;1253;252;100;389;1899;100;549;1500;29,2000007629395;3,17199993133545;
14/12/2022 15:41:25;1252;256;100;389;1877;100;549;1500;29,1000003814697;3,17000007629395;
14/12/2022 15:41:26;1251;257;100;389;1901;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:41:27;1251;255;100;389;1908;100;549;1500;29;3,16700005531311;
14/12/2022 15:41:28;1251;258;100;389;1901;100;549;1500;28,7999992370605;3,16700005531311;
14/12/2022 15:41:29;1247;252;100;389;1899;100;549;1500;28,7999992370605;3,15799999237061;
14/12/2022 15:41:31;1248;254;100;388;1890;100;549;1500;28,7999992370605;3,15499997138977;
14/12/2022 15:41:32;1249;255;100;389;1897;100;549;1500;28,8999996185303;3,16499996185303;
14/12/2022 15:41:33;1252;255;100;389;1897;100;549;1500;28,7999992370605;3,17000007629395;
14/12/2022 15:41:35;1250;252;100;389;1893;100;549;1500;28,7999992370605;3,16499996185303;
14/12/2022 15:41:35;1250;251;100;389;1895;100;549;1500;28,7000007629395;3,16499996185303;
14/12/2022 15:41:37;1250;259;100;389;1913;100;549;1500;28,8999996185303;3,16300010681152;
14/12/2022 15:41:37;1252;250;100;389;1881;100;549;1500;28,8999996185303;3,17000007629395;
14/12/2022 15:41:38;1251;255;100;390;1891;100;549;1500;28,7000007629395;3,16700005531311;
14/12/2022 15:41:39;1250;251;100;389;1888;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:41:40;1252;256;100;388;1898;100;549;1500;29;3,17000007629395;
14/12/2022 15:41:41;1250;251;100;388;1893;100;549;1500;28,7999992370605;3,16499996185303;
14/12/2022 15:41:42;1248;242;100;389;1890;100;549;1500;28,7999992370605;3,16300010681152;
14/12/2022 15:41:43;1250;244;100;390;1884;100;549;1500;28,7000007629395;3,16499996185303;
14/12/2022 15:41:44;1251;261;100;390;1891;100;549;1500;29;3,16700005531311;
14/12/2022 15:41:45;1251;263;100;389;1910;100;549;1500;28,7000007629395;3,16700005531311;
14/12/2022 15:41:47;1254;256;100;389;1897;100;549;1500;28,8999996185303;3,17400002479553;
14/12/2022 15:41:47;1253;255;100;389;1902;100;549;1500;29,1000003814697;3,17199993133545;
14/12/2022 15:41:48;1252;256;100;389;1897;100;549;1500;28,8999996185303;3,16899991035461;
14/12/2022 15:41:49;1252;255;100;389;1871;100;549;1500;28,7000007629395;3,16899991035461;
14/12/2022 15:41:50;1254;258;100;389;1888;100;549;1500;29;3,17300009727478;
14/12/2022 15:41:51;1253;255;100;389;1900;100;549;1500;28,7999992370605;3,17300009727478;
14/12/2022 15:41:52;1252;252;100;389;1890;100;549;1500;28,7999992370605;3,1710000038147;
14/12/2022 15:41:53;1252;257;100;389;1879;100;549;1500;28,7999992370605;3,16599988937378;
14/12/2022 15:41:54;1251;254;100;389;1885;100;549;1500;28,7000007629395;3,16899991035461;
14/12/2022 15:41:55;1252;255;100;389;1905;100;549;1500;28,7999992370605;3,16899991035461;
14/12/2022 15:41:57;1248;257;100;390;1904;100;549;1500;29;3,16199994087219;
14/12/2022 15:41:57;1248;257;100;390;1904;100;549;1500;29;3,16199994087219;
14/12/2022 15:41:58;1250;252;100;390;1894;100;549;1500;29;3,16599988937378;
14/12/2022 15:42:00;1250;252;100;388;1902;100;549;1500;28,8999996185303;3,16400003433228;
14/12/2022 15:42:02;1250;255;100;388;1907;100;549;1500;28,6000003814697;3,16400003433228;
14/12/2022 15:42:03;1252;257;100;388;1885;100;549;1500;28,7999992370605;3,16899991035461;
14/12/2022 15:42:04;1252;258;100;389;1885;100;549;1500;28,7999992370605;3,16599988937378;
14/12/2022 15:42:05;1247;255;100;389;1905;100;549;1500;28,7000007629395;3,15700006484985;
14/12/2022 15:42:07;1250;257;100;389;1886;100;549;1500;28,7999992370605;3,16199994087219;
14/12/2022 15:42:07;1249;245;100;389;1903;100;549;1500;28,8999996185303;3,16400003433228;
14/12/2022 15:42:08;1253;261;100;389;1908;100;549;1500;28,7999992370605;3,16899991035461;
14/12/2022 15:42:09;1252;254;100;389;1906;100;549;1500;28,7999992370605;3,16899991035461;
14/12/2022 15:42:10;1250;252;100;388;1884;100;549;1500;28,7999992370605;3,16400003433228;
14/12/2022 15:42:11;1249;255;100;389;1908;100;549;1500;28,7000007629395;3,16199994087219;
14/12/2022 15:42:13;1250;260;100;388;1892;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:42:13;1251;260;100;388;1892;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:42:14;1252;251;100;388;1904;100;549;1499;28,8999996185303;3,16899991035461;
14/12/2022 15:42:15;1249;252;100;388;1896;100;549;1500;28,7000007629395;3,16199994087219;
14/12/2022 15:42:17;1250;242;100;389;1893;100;549;1499;28,7000007629395;3,16599988937378;
14/12/2022 15:42:17;1249;261;100;390;1909;100;549;1499;29;3,15899991989136;
14/12/2022 15:42:18;1250;251;100;390;1900;100;549;1499;29;3,16599988937378;
14/12/2022 15:42:19;1252;239;100;389;1903;100;549;1499;29;3,16899991035461;
14/12/2022 15:42:20;1252;241;100;389;1882;100;549;1499;29,2000007629395;3,16599988937378;
14/12/2022 15:42:21;1250;248;100;389;1911;100;549;1499;29;3,16400003433228;
14/12/2022 15:42:22;1251;258;100;388;1881;100;549;1498;28,8999996185303;3,16400003433228;
14/12/2022 15:42:25;1250;256;100;389;1907;100;549;1499;28,5;3,16199994087219;
14/12/2022 15:42:26;1249;258;100;389;1896;100;549;1499;28,3999996185303;3,16400003433228;
14/12/2022 15:42:29;1253;262;100;389;1891;100;549;1500;28,5;3,1710000038147;
14/12/2022 15:42:30;1252;253;100;389;1898;100;549;1500;28,3999996185303;3,16599988937378;
14/12/2022 15:42:31;1252;252;100;389;1883;100;549;1500;28,6000003814697;3,16599988937378;
14/12/2022 15:42:32;1252;252;100;389;1883;100;549;1500;28,6000003814697;3,16599988937378;
14/12/2022 15:42:33;1250;240;100;389;1900;100;549;1500;28,3999996185303;3,16400003433228;
14/12/2022 15:42:35;1248;259;100;389;1888;100;549;1500;28,2999992370605;3,16400003433228;
14/12/2022 15:42:35;1249;260;100;389;1908;100;549;1500;28,5;3,16199994087219;
14/12/2022 15:42:37;1249;249;100;390;1900;100;549;1500;28,2000007629395;3,16400003433228;
14/12/2022 15:42:37;1249;252;100;389;1877;100;549;1500;28,2999992370605;3,16199994087219;
14/12/2022 15:42:38;1251;254;100;389;1903;100;549;1500;28,3999996185303;3,16599988937378;
14/12/2022 15:42:39;1250;259;100;389;1909;100;549;1500;28,2000007629395;3,16400003433228;
14/12/2022 15:42:41;1249;261;100;389;1895;100;549;1500;28,3999996185303;3,16400003433228;
14/12/2022 15:42:41;1249;264;100;389;1914;100;549;1500;28,6000003814697;3,16199994087219;
14/12/2022 15:42:42;1247;248;100;388;1898;100;549;1500;28,2999992370605;3,15700006484985;
14/12/2022 15:42:43;1247;255;100;388;1887;100;549;1499;28,6000003814697;3,15899991989136;
14/12/2022 15:42:44;1246;255;100;389;1897;100;549;1499;28,3999996185303;3,15700006484985;
14/12/2022 15:42:46;1249;252;100;389;1888;100;549;1499;28,6000003814697;3,15700006484985;
14/12/2022 15:42:47;1251;254;100;389;1896;100;549;1499;28,7999992370605;3,16199994087219;
14/12/2022 15:42:47;1251;251;100;390;1876;100;549;1499;28,7000007629395;3,16599988937378;
14/12/2022 15:42:48;1252;258;100;389;1903;100;549;1499;28,8999996185303;3,16899991035461;
14/12/2022 15:42:49;1253;256;100;389;1895;100;549;1499;28,8999996185303;3,1710000038147;
14/12/2022 15:42:50;1253;256;100;389;1909;100;549;1499;28,7999992370605;3,16899991035461;
14/12/2022 15:42:51;1251;257;100;389;1883;100;549;1499;28,8999996185303;3,16599988937378;
14/12/2022 15:42:52;1250;254;100;389;1920;100;549;1499;29,1000003814697;3,16400003433228;
14/12/2022 15:42:53;1249;253;100;389;1891;100;549;1499;29;3,16199994087219;
14/12/2022 15:42:55;1250;257;100;389;1895;100;549;1499;29,1000003814697;3,16599988937378;
14/12/2022 15:42:55;1250;255;100;389;1882;100;549;1499;29,1000003814697;3,16199994087219;
14/12/2022 15:42:57;1251;257;100;389;1903;100;549;1499;29;3,16400003433228;
14/12/2022 15:42:57;1254;256;100;389;1884;100;549;1500;29;3,1710000038147;
14/12/2022 15:42:59;1252;246;100;389;1891;100;549;1500;29,1000003814697;3,16899991035461;
14/12/2022 15:43:00;1253;255;100;389;1895;100;549;1500;29;3,17300009727478;
14/12/2022 15:43:01;1253;255;100;388;1898;100;549;1500;29,2000007629395;3,1710000038147;
14/12/2022 15:43:02;1252;259;100;388;1896;100;549;1500;28,8999996185303;3,16899991035461;
14/12/2022 15:43:03;1250;254;100;389;1907;100;549;1500;29,2999992370605;3,16599988937378;
14/12/2022 15:43:04;1249;245;100;389;1880;100;549;1500;28,7999992370605;3,16000008583069;
14/12/2022 15:43:05;1248;255;100;390;1889;100;549;1500;29,1000003814697;3,16300010681152;
14/12/2022 15:43:07;1248;251;100;389;1879;100;549;1500;29;3,16000008583069;
14/12/2022 15:43:07;1248;255;100;389;1890;100;549;1500;29;3,15799999237061;
14/12/2022 15:43:08;1249;254;100;390;1885;100;549;1500;29,2000007629395;3,16300010681152;
14/12/2022 15:43:09;1249;254;100;390;1885;100;549;1500;28,8999996185303;3,16000008583069;
14/12/2022 15:43:10;1249;256;100;390;1888;100;549;1500;29,1000003814697;3,16499996185303;
14/12/2022 15:43:11;1250;258;100;388;1897;100;549;1500;29;3,16300010681152;
14/12/2022 15:43:12;1251;261;100;388;1899;100;549;1500;29,2000007629395;3,16499996185303;
14/12/2022 15:43:13;1249;251;100;388;1904;100;549;1500;29;3,16300010681152;
14/12/2022 15:43:14;1247;247;100;389;1899;100;549;1500;29;3,15799999237061;
14/12/2022 15:43:15;1248;252;100;389;1889;100;549;1500;29,2000007629395;3,16300010681152;
14/12/2022 15:43:17;1250;252;100;390;1885;100;549;1500;29,1000003814697;3,16499996185303;
14/12/2022 15:43:19;1250;259;100;389;1902;100;549;1500;29,1000003814697;3,16799998283386;
14/12/2022 15:43:19;1250;251;100;389;1875;100;549;1499;29;3,16499996185303;
14/12/2022 15:43:20;1248;253;100;389;1888;100;549;1499;29,1000003814697;3,16100001335144;
14/12/2022 15:43:21;1249;259;100;389;1876;100;549;1499;28,8999996185303;3,16100001335144;
14/12/2022 15:43:22;1249;254;100;389;1905;100;549;1499;28,8999996185303;3,16100001335144;
14/12/2022 15:43:23;1250;254;100;388;1888;100;549;1499;28,8999996185303;3,16599988937378;
14/12/2022 15:43:24;1250;251;100;389;1905;100;549;1499;28,6000003814697;3,16599988937378;
14/12/2022 15:43:25;1251;254;100;389;1877;100;549;1499;28,6000003814697;3,16799998283386;
14/12/2022 15:43:27;1251;249;100;389;1908;100;549;1499;28,3999996185303;3,16799998283386;
14/12/2022 15:43:27;1253;261;100;390;1891;100;549;1499;28,6000003814697;3,17300009727478;
14/12/2022 15:43:28;1253;255;100;389;1919;100;549;1500;28,3999996185303;3,17300009727478;
14/12/2022 15:43:30;1251;255;100;389;1888;100;549;1499;28,6000003814697;3,17300009727478;
14/12/2022 15:43:31;1250;251;100;389;1900;100;549;1499;28,7000007629395;3,16599988937378;
14/12/2022 15:43:32;1250;251;100;389;1900;100;549;1499;28,7000007629395;3,16599988937378;
14/12/2022 15:43:33;1252;253;100;389;1885;100;549;1499;28,7999992370605;3,17300009727478;
14/12/2022 15:43:34;1251;253;100;389;1876;100;549;1499;28,7000007629395;3,16799998283386;
14/12/2022 15:43:35;1247;254;100;389;1883;100;549;1499;28,6000003814697;3,15899991989136;
14/12/2022 15:43:37;1247;259;100;389;1899;100;549;1499;28,8999996185303;3,15899991989136;
14/12/2022 15:43:37;1249;252;100;389;1894;100;549;1499;28,7999992370605;3,16400003433228;
14/12/2022 15:43:38;1248;254;100;389;1914;100;549;1499;28,7999992370605;3,15899991989136;
14/12/2022 15:43:39;1248;251;100;389;1895;100;549;1500;28,8999996185303;3,16199994087219;
14/12/2022 15:43:40;1249;253;100;389;1883;100;549;1499;28,8999996185303;3,16499996185303;
14/12/2022 15:43:41;1248;254;100;389;1888;100;549;1500;28,8999996185303;3,16199994087219;
14/12/2022 15:43:43;1250;257;100;389;1894;100;549;1500;28,7999992370605;3,16599988937378;
14/12/2022 15:43:43;1251;254;100;389;1872;100;549;1500;28,7999992370605;3,16899991035461;
14/12/2022 15:43:44;1249;255;100;388;1896;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:43:45;1249;255;100;389;1884;100;549;1500;28,8999996185303;3,16400003433228;
14/12/2022 15:43:47;1251;254;100;389;1880;100;549;1500;29,1000003814697;3,16799998283386;
14/12/2022 15:43:47;1250;249;100;389;1884;100;549;1500;28,7999992370605;3,16599988937378;
14/12/2022 15:43:48;1250;257;100;388;1919;100;549;1500;29;3,16599988937378;
14/12/2022 15:43:49;1252;255;100;388;1903;100;549;1500;29;3,1710000038147;
14/12/2022 15:43:50;1251;256;100;389;1894;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:43:51;1253;249;100;389;1891;100;549;1500;29,1000003814697;3,17199993133545;
14/12/2022 15:43:52;1251;251;100;389;1902;100;549;1500;29;3,17000007629395;
14/12/2022 15:43:53;1250;253;100;389;1890;100;549;1500;28,7999992370605;3,16499996185303;
14/12/2022 15:43:54;1250;262;100;389;1908;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:43:55;1251;248;100;389;1897;100;549;1500;28,8999996185303;3,16700005531311;
14/12/2022 15:43:57;1249;255;100;390;1885;100;549;1500;28,7999992370605;3,16400003433228;
14/12/2022 15:43:57;1250;249;100;389;1870;100;549;1500;28,8999996185303;3,16400003433228;
14/12/2022 15:43:58;1250;255;100;389;1886;100;549;1500;28,7000007629395;3,16400003433228;
14/12/2022 15:44:01;1248;251;100;389;1912;100;549;1500;28,6000003814697;3,15899991989136;
14/12/2022 15:44:02;1246;257;100;389;1886;100;549;1500;28,7000007629395;3,15499997138977;
14/12/2022 15:44:03;1249;250;100;390;1875;100;549;1500;29;3,16199994087219;
14/12/2022 15:44:04;1250;251;100;389;1916;100;549;1500;28,8999996185303;3,16300010681152;
14/12/2022 15:44:05;1251;256;100;389;1862;100;549;1499;29,1000003814697;3,16499996185303;
14/12/2022 15:44:06;1251;254;100;389;1913;100;549;1499;28,8999996185303;3,16300010681152;
14/12/2022 15:44:07;1250;251;100;389;1881;100;549;1499;28,8999996185303;3,16100001335144;
14/12/2022 15:44:08;1247;246;100;388;1887;100;549;1499;28,7999992370605;3,15599989891052;
14/12/2022 15:44:09;1246;247;100;389;1892;100;549;1499;28,8999996185303;3,15400004386902;
14/12/2022 15:44:10;1246;253;100;389;1889;100;549;1499;29;3,15199995040894;
14/12/2022 15:44:11;1247;252;100;389;1891;100;549;1499;29,2000007629395;3,15499997138977;
14/12/2022 15:44:12;1247;248;100;389;1888;100;549;1499;29;3,15199995040894;
14/12/2022 15:44:13;1250;263;100;389;1884;100;549;1499;29;3,16199994087219;
14/12/2022 15:44:14;1249;256;100;388;1884;100;549;1499;28,8999996185303;3,15700006484985;
14/12/2022 15:44:15;1249;256;100;389;1879;100;549;1500;28,8999996185303;3,16000008583069;
14/12/2022 15:44:17;1251;256;100;389;1887;100;549;1500;29,2000007629395;3,16199994087219;
14/12/2022 15:44:17;1250;260;100;390;1891;100;549;1500;28,8999996185303;3,16000008583069;
14/12/2022 15:44:18;1249;265;100;390;1869;100;549;1500;29;3,16199994087219;
14/12/2022 15:44:19;1250;259;100;390;1888;100;549;1500;29;3,16199994087219;
14/12/2022 15:44:20;1250;258;100;389;1884;100;549;1500;29;3,16100001335144;
14/12/2022 15:44:21;1250;245;100;389;1891;100;549;1500;29,2000007629395;3,16300010681152;
14/12/2022 15:44:22;1251;259;100;389;1895;100;549;1501;28,7999992370605;3,16100001335144;
14/12/2022 15:44:23;1251;261;100;389;1900;100;549;1500;28,8999996185303;3,16300010681152;
14/12/2022 15:44:24;1250;265;100;389;1916;100;549;1500;29;3,15899991989136;
14/12/2022 15:44:25;1252;262;100;389;1878;100;549;1500;29,1000003814697;3,16599988937378;
14/12/2022 15:44:26;1253;254;100;389;1913;100;549;1500;29,1000003814697;3,16799998283386;
14/12/2022 15:44:27;1251;250;100;388;1892;100;549;1499;28,7000007629395;3,16300010681152;
14/12/2022 15:44:28;1252;258;100;389;1896;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:44:30;1250;255;100;389;1893;100;549;1500;28,7999992370605;3,16100001335144;
14/12/2022 15:44:31;1247;257;100;389;1882;100;549;1500;28,8999996185303;3,15400004386902;
14/12/2022 15:44:33;1245;262;100;389;1894;100;549;1500;28,8999996185303;3,1489999294281;
14/12/2022 15:44:34;1248;251;100;389;1896;100;549;1500;29,1000003814697;3,15100002288818;
14/12/2022 15:44:35;1250;248;100;389;1900;100;550;1499;29,1000003814697;3,15899991989136;
14/12/2022 15:44:36;1251;256;100;389;1891;100;549;1499;29,2000007629395;3,16100001335144;
14/12/2022 15:44:37;1252;259;100;389;1891;100;550;1499;29,2000007629395;3,16799998283386;
14/12/2022 15:44:38;1252;259;100;389;1891;100;550;1499;29,2000007629395;3,16799998283386;
14/12/2022 15:44:39;1250;252;100;389;1898;100;550;1499;29,1000003814697;3,16000008583069;
14/12/2022 15:44:39;1249;252;100;390;1887;100;549;1499;29,1000003814697;3,15799999237061;
14/12/2022 15:44:41;1247;250;100;390;1909;100;549;1499;28,7999992370605;3,15300011634827;
14/12/2022 15:44:42;1249;251;100;390;1892;100;549;1499;28,7000007629395;3,15499997138977;
14/12/2022 15:44:43;1251;255;100;389;1887;100;550;1499;28,7000007629395;3,16199994087219;
14/12/2022 15:44:44;1249;256;100;389;1892;100;549;1499;28,5;3,15799999237061;
14/12/2022 15:44:45;1251;253;100;388;1914;100;550;1499;28,3999996185303;3,15899991989136;
14/12/2022 15:44:45;1249;248;100;388;1884;100;550;1499;28,2999992370605;3,15799999237061;
14/12/2022 15:44:47;1250;248;100;389;1909;100;550;1499;28,3999996185303;3,16000008583069;
14/12/2022 15:44:48;1247;261;100;389;1885;100;550;1499;28,6000003814697;3,15100002288818;
14/12/2022 15:44:49;1249;262;100;389;1907;100;549;1499;28,8999996185303;3,15799999237061;
14/12/2022 15:44:50;1248;247;100;389;1899;100;549;1499;28,6000003814697;3,15799999237061;
14/12/2022 15:44:51;1250;243;100;389;1905;100;550;1499;28,7000007629395;3,16000008583069;
14/12/2022 15:44:52;1251;245;100;389;1891;100;550;1499;28,7000007629395;3,16300010681152;
14/12/2022 15:44:53;1250;253;100;389;1902;100;550;1500;28,7000007629395;3,16000008583069;
14/12/2022 15:44:54;1250;258;100;390;1895;100;550;1500;28,7000007629395;3,16199994087219;
14/12/2022 15:44:55;1249;255;100;389;1891;100;550;1500;28,6000003814697;3,15599989891052;
14/12/2022 15:44:56;1250;254;100;389;1887;100;550;1500;28,7000007629395;3,16000008583069;
14/12/2022 15:44:57;1250;249;100;388;1898;100;550;1500;28,7000007629395;3,15899991989136;
14/12/2022 15:44:58;1249;253;100;389;1883;100;550;1500;28,7999992370605;3,15499997138977;
14/12/2022 15:44:59;1249;252;100;389;1891;100;550;1500;28,7000007629395;3,15499997138977;
14/12/2022 15:45:01;1251;250;100;389;1889;100;549;1500;28,7000007629395;3,16599988937378;
14/12/2022 15:45:02;1251;250;100;389;1889;100;549;1500;28,7000007629395;3,16599988937378;
14/12/2022 15:45:03;1251;254;100;389;1890;100;549;1500;28,7999992370605;3,16199994087219;
14/12/2022 15:45:04;1251;256;100;389;1890;100;549;1499;28,7999992370605;3,16300010681152;
14/12/2022 15:45:05;1250;253;100;389;1885;100;549;1500;28,7000007629395;3,16199994087219;
14/12/2022 15:45:06;1247;250;100;390;1871;100;549;1499;28,7000007629395;3,15400004386902;
14/12/2022 15:45:07;1247;250;100;389;1884;100;549;1500;28,8999996185303;3,15400004386902;
14/12/2022 15:45:08;1247;249;100;390;1900;100;549;1500;28,8999996185303;3,15400004386902;
14/12/2022 15:45:09;1248;256;100;390;1876;100;549;1499;28,7000007629395;3,15599989891052;
14/12/2022 15:45:10;1249;254;100;390;1903;100;549;1499;28,8999996185303;3,15899991989136;
14/12/2022 15:45:11;1249;253;100;389;1882;100;549;1499;29,1000003814697;3,15899991989136;
14/12/2022 15:45:12;1248;252;100;389;1870;100;549;1499;28,8999996185303;3,15499997138977;
14/12/2022 15:45:13;1248;254;100;390;1895;100;549;1500;28,8999996185303;3,15899991989136;
14/12/2022 15:45:14;1251;255;100;390;1910;100;549;1500;28,8999996185303;3,16100001335144;
14/12/2022 15:45:15;1251;252;100;389;1886;100;549;1500;29;3,16300010681152;
14/12/2022 15:45:16;1252;253;100;389;1896;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:45:17;1252;255;100;389;1898;100;549;1500;28,8999996185303;3,16599988937378;
14/12/2022 15:45:18;1250;256;100;389;1883;100;549;1501;28,7000007629395;3,15899991989136;
14/12/2022 15:45:19;1249;256;100;389;1872;100;549;1500;28,7000007629395;3,15799999237061;
14/12/2022 15:45:20;1247;251;100;389;1908;100;549;1501;28,7000007629395;3,15499997138977;
14/12/2022 15:45:21;1249;247;100;389;1896;100;549;1501;28,7999992370605;3,15899991989136;
14/12/2022 15:45:22;1248;249;100;390;1885;100;549;1501;28,6000003814697;3,15799999237061;
14/12/2022 15:45:23;1249;259;100;390;1881;100;549;1500;28,7000007629395;3,15799999237061;
14/12/2022 15:45:25;1249;252;100;389;1906;100;549;1500;28,5;3,16000008583069;
14/12/2022 15:45:25;1250;259;100;389;1877;100;549;1500;28,6000003814697;3,16199994087219;
14/12/2022 15:45:27;1251;259;100;388;1891;100;549;1500;28,6000003814697;3,16499996185303;
14/12/2022 15:45:27;1249;245;100;389;1883;100;549;1500;28,5;3,16000008583069;
14/12/2022 15:45:28;1249;253;100;390;1877;100;549;1500;28,5;3,15499997138977;
14/12/2022 15:45:29;1247;250;100;391;1878;100;549;1500;28,2999992370605;3,15300011634827;
14/12/2022 15:45:31;1246;252;100;390;1891;100;549;1500;28,3999996185303;3,15100002288818;
14/12/2022 15:45:31;1247;253;100;390;1887;100;549;1500;28,5;3,15300011634827;
14/12/2022 15:45:33;1250;251;100;390;1889;100;549;1500;28,5;3,16000008583069;
14/12/2022 15:45:33;1250;253;100;390;1879;100;549;1500;28,2999992370605;3,16000008583069;
14/12/2022 15:45:34;1251;257;100;389;1877;100;549;1500;28,2000007629395;3,16000008583069;
14/12/2022 15:45:35;1249;253;100;389;1880;100;549;1500;28,3999996185303;3,15799999237061;
14/12/2022 15:45:37;1250;250;100;389;1894;100;549;1500;28,3999996185303;3,16000008583069;
14/12/2022 15:45:37;1250;250;100;389;1894;100;549;1500;28,3999996185303;3,16000008583069;
14/12/2022 15:45:38;1250;252;100;390;1898;100;549;1499;28,3999996185303;3,16000008583069;
14/12/2022 15:45:40;1254;297;100;367;2051;100;549;1505;26,2000007629395;3,15100002288818;
14/12/2022 15:45:41;1243;1058;100;362;2480;100;549;1494;38,2999992370605;3,15499997138977;
14/12/2022 15:45:41;1246;-264;100;375;1912;100;549;1497;26,6000003814697;3,14800000190735;
14/12/2022 15:45:42;1251;250;100;348;2231;100;549;1500;41,7999992370605;3,16899991035461;
14/12/2022 15:45:43;1223;1280;100;406;2506;100;549;1503;33,4000015258789;3,07699990272522;
14/12/2022 15:45:45;1258;357;100;376;2051;100;549;1523;29,3999996185303;3,10500001907349;
14/12/2022 15:45:45;1265;663;100;376;2212;100;549;1488;36,4000015258789;3,14800000190735;
14/12/2022 15:45:47;1327;584;100;380;2184;100;549;1501;34;3,29399991035461;
14/12/2022 15:45:48;1326;584;100;380;2184;100;549;1501;34;3,29399991035461;
14/12/2022 15:45:48;1320;461;100;381;2054;100;549;1520;32,4000015258789;3,2720000743866;
14/12/2022 15:45:49;1299;460;100;379;2106;100;549;1504;32;3,22499990463257;
14/12/2022 15:45:51;1311;415;100;382;2054;100;550;1507;29,5;3,23699998855591;
14/12/2022 15:45:51;1323;441;100;380;2095;100;550;1496;33,7999992370605;3,28699994087219;
14/12/2022 15:45:53;1313;310;100;382;2040;100;550;1521;30,6000003814697;3,24900007247925;
14/12/2022 15:45:54;1299;380;100;380;2066;100;551;1494;30,7000007629395;3,25399994850159;
14/12/2022 15:45:55;1302;315;100;381;2031;100;552;1520;29;3,21900010108948;
14/12/2022 15:45:55;1305;457;100;380;2078;100;552;1481;30,7999992370605;3,23699998855591;
14/12/2022 15:45:57;1314;320;100;382;2064;100;552;1515;30,2000007629395;3,24399995803833;
14/12/2022 15:45:58;1302;384;100;380;2040;100;554;1490;31,2000007629395;3,25;
14/12/2022 15:45:58;1303;335;100;382;2069;100;554;1514;28,7000007629395;3,24399995803833;
14/12/2022 15:46:00;1318;420;100;379;2134;100;555;1487;33,0999984741211;3,27900004386902;
