;Revoluciones reales [1/min];Potencia real [kW];Presión de carga [bar];Pot. teórica de carga [bar];Temp. sobr. [°C];Pos. válvula mariposa [%];Pos. válvula mariposa [%];Válv. lambda dosif. gas [];Tensión de excitación [V];Potencia reactiva [kvar];
25/06/2022 11:33:33;1500;1198;2,95799994468689;2,9539999961853;45,5;100;39,2000007629395;1,57200002670288;24,2000007629395;249;
25/06/2022 11:33:43;1499;1200;2,95499992370605;2,95499992370605;45;100;39,4000015258789;1,57200002670288;24,5;232;
25/06/2022 11:33:53;1499;1203;2,94799995422363;2,95900011062622;45;100;39,2999992370605;1,57299995422363;24,2999992370605;244;
25/06/2022 11:34:03;1501;1200;2,95199990272522;2,95499992370605;45;100;39,2999992370605;1,57299995422363;24,1000003814697;258;
25/06/2022 11:34:13;1501;1197;2,95000004768372;2,94799995422363;45,0999984741211;100;39,2999992370605;1,57299995422363;23,7000007629395;228;
25/06/2022 11:34:23;1499;1200;2,94899988174438;2,95600008964539;45,0999984741211;100;39,4000015258789;1,57299995422363;24,3999996185303;261;
25/06/2022 11:34:33;1500;1201;2,9539999961853;2,95900011062622;45,2000007629395;100;39,2000007629395;1,57299995422363;24,2999992370605;248;
25/06/2022 11:34:43;1501;1196;2,95900011062622;2,94799995422363;45,2999992370605;100;39,4000015258789;1,57299995422363;24;250;
25/06/2022 11:34:53;1489;265;2,05599999427795;0,782999992370605;44,9000015258789;100;70;1,45000004768372;0;4;
25/06/2022 11:35:03;680;0;1,04100000858307;0,27700001001358;43,7999992370605;100;0;1,45000004768372;0;0;
25/06/2022 11:35:13;144;0;0,96399998664856;0,275999993085861;43,2000007629395;100;0;1,45000004768372;0;0;
25/06/2022 11:35:23;0;0;0,938000023365021;0,275999993085861;43,2999992370605;0;0;1,45000004768372;0;0;
25/06/2022 11:35:33;0;0;0,930999994277954;0,27700001001358;43,7999992370605;0;0;1,45000004768372;0;0;
25/06/2022 11:35:43;0;0;0,927999973297119;0,27700001001358;44,2999992370605;0;0;1,45000004768372;0;0;
25/06/2022 11:35:53;0;0;0,925999999046326;0,27700001001358;44,7000007629395;0;0;1,45000004768372;0;0;
25/06/2022 11:36:03;0;0;0,925000011920929;0,277999997138977;44,9000015258789;0;0;1,45000004768372;0;0;
25/06/2022 11:36:13;0;0;0,925000011920929;0,277999997138977;45,2999992370605;0;0;1,45000004768372;0;0;
25/06/2022 11:36:23;0;0;0,924000024795532;0,277999997138977;45,5;0;0;1,45000004768372;0;0;
25/06/2022 11:36:33;0;0;0,924000024795532;0,277999997138977;45,5999984741211;0;0;1,44900000095367;0;0;
25/06/2022 11:36:43;0;0;0,924000024795532;0,277999997138977;45,7000007629395;0;0;1,44799995422363;0;0;
25/06/2022 11:36:54;0;0;0,922999978065491;0,277999997138977;45,9000015258789;0;0;1,44799995422363;0;0;
25/06/2022 11:37:03;0;0;0,922999978065491;0,279000014066696;46;0;0;1,44700002670288;0;0;
25/06/2022 11:37:13;0;0;0,922999978065491;0,279000014066696;46,0999984741211;0;0;1,44700002670288;0;0;
25/06/2022 11:37:23;0;0;0,922999978065491;0,279000014066696;46,2000007629395;0;0;1,44700002670288;0;0;
25/06/2022 11:37:33;0;0;0,921999990940094;0,279000014066696;46,4000015258789;0;0;1,44599997997284;0;0;
25/06/2022 11:37:43;0;0;0,922999978065491;0,279000014066696;46,4000015258789;0;0;1,44599997997284;0;0;
25/06/2022 11:37:53;0;0;0,922999978065491;0,279000014066696;46,5;0;0;1,44500005245209;0;0;
25/06/2022 11:38:03;0;0;0,921999990940094;0,279000014066696;46,5;0;0;1,44500005245209;0;0;
25/06/2022 11:38:13;0;0;0,921999990940094;0,279000014066696;46,5;0;0;1,44500005245209;0;0;
25/06/2022 11:38:24;0;0;0,922999978065491;0,279000014066696;46,5999984741211;0;0;1,44500005245209;0;0;
25/06/2022 11:38:33;0;0;0,922999978065491;0,279000014066696;46,7000007629395;0;0;1,44500005245209;0;0;
25/06/2022 11:38:43;0;0;0,921999990940094;0,279000014066696;46,7000007629395;0;0;1,44500005245209;0;0;
25/06/2022 11:38:53;0;0;0,921999990940094;0,279000014066696;46,7000007629395;0;0;1,44500005245209;0;0;
25/06/2022 11:39:03;0;0;0,921999990940094;0,279000014066696;46,7000007629395;0;0;1,44400000572205;0;0;
25/06/2022 11:39:13;0;0;0,921999990940094;0,279000014066696;46,7999992370605;0;0;1,44400000572205;0;0;
25/06/2022 11:39:23;0;0;0,921000003814697;0,279000014066696;46,9000015258789;0;0;1,44400000572205;0;0;
25/06/2022 11:39:33;0;0;0,921000003814697;0,279000014066696;47;0;0;1,44400000572205;0;0;
25/06/2022 11:39:43;0;0;0,920000016689301;0,279000014066696;46,9000015258789;0;0;1,44400000572205;0;0;
25/06/2022 11:39:53;0;0;0,921000003814697;0,279000014066696;46,9000015258789;0;0;1,442999958992;0;0;
25/06/2022 11:40:03;0;0;0,920000016689301;0,279000014066696;46,9000015258789;0;0;1,442999958992;0;0;
25/06/2022 11:40:13;0;0;0,921000003814697;0,279000014066696;46,9000015258789;0;0;1,442999958992;0;0;
25/06/2022 11:40:24;0;0;0,921000003814697;0,279000014066696;46,9000015258789;0;0;1,442999958992;0;0;
25/06/2022 11:40:33;0;0;0,921000003814697;0,279000014066696;46,7999992370605;0;0;1,44200003147125;0;0;
25/06/2022 11:40:43;0;0;0,921000003814697;0,279000014066696;46,7999992370605;0;0;1,44200003147125;0;0;
25/06/2022 11:40:53;0;0;0,921000003814697;0,279000014066696;46,7999992370605;0;0;1,44200003147125;0;0;
25/06/2022 11:41:03;0;0;0,921000003814697;0,279000014066696;46,7999992370605;0;0;1,44200003147125;0;0;
25/06/2022 11:41:13;0;0;0,921000003814697;0,279000014066696;46,7000007629395;0;0;1,44200003147125;0;0;
25/06/2022 11:41:23;0;0;0,920000016689301;0,279000014066696;46,7000007629395;0;0;1,44099998474121;0;0;
25/06/2022 11:41:33;0;0;0,921000003814697;0,279000014066696;46,7000007629395;0;0;1,44099998474121;0;0;
25/06/2022 11:41:43;0;0;0,920000016689301;0,279000014066696;46,5999984741211;0;0;1,44099998474121;0;0;
25/06/2022 11:41:53;0;0;0,920000016689301;0,279000014066696;46,5999984741211;0;0;1,44099998474121;0;0;
25/06/2022 11:42:03;0;0;0,921000003814697;0,279000014066696;46,5999984741211;0;0;1,44099998474121;0;0;
25/06/2022 11:42:13;0;0;0,920000016689301;0,279000014066696;46,5999984741211;0;0;1,44099998474121;0;0;
25/06/2022 11:42:23;0;0;0,921000003814697;0,279000014066696;46,5999984741211;0;0;1,44099998474121;0;0;
25/06/2022 11:42:33;0;0;0,921000003814697;0,279000014066696;46,5999984741211;0;0;1,44099998474121;0;0;
25/06/2022 11:42:43;0;0;0,921000003814697;0,279000014066696;46,7000007629395;0;0;1,44099998474121;0;0;
25/06/2022 11:42:53;0;0;0,921000003814697;0,279000014066696;46,7000007629395;0;0;1,44000005722046;0;0;
25/06/2022 11:43:03;0;0;0,920000016689301;0,279000014066696;46,5999984741211;0;0;1,44000005722046;0;0;
25/06/2022 11:43:13;0;0;0,921000003814697;0,279000014066696;46,5999984741211;0;0;1,43900001049042;0;0;
25/06/2022 11:43:23;0;0;0,921000003814697;0,279000014066696;46,5;0;0;1,43900001049042;0;0;
25/06/2022 11:43:33;0;0;0,921999990940094;0,279000014066696;46,5;0;0;1,43799996376038;0;0;
25/06/2022 11:43:43;0;0;0,920000016689301;0,279000014066696;46,4000015258789;0;0;1,43799996376038;0;0;
25/06/2022 11:43:53;0;0;0,921000003814697;0,279000014066696;46,2999992370605;0;0;1,43700003623962;0;0;
25/06/2022 11:44:03;0;0;0,921000003814697;0,279000014066696;46,4000015258789;0;0;1,43700003623962;0;0;
25/06/2022 11:44:13;0;0;0,921000003814697;0,279000014066696;46,4000015258789;0;0;1,43599998950958;0;0;
25/06/2022 11:44:23;0;0;0,920000016689301;0,279000014066696;46,5;0;0;1,43599998950958;0;0;
25/06/2022 11:44:33;0;0;0,921000003814697;0,279000014066696;46,4000015258789;0;0;1,43499994277954;0;0;
25/06/2022 11:44:43;0;0;0,921999990940094;0,279000014066696;46,4000015258789;0;0;1,43499994277954;0;0;
25/06/2022 11:44:53;0;0;0,921000003814697;0,279000014066696;46,2999992370605;0;0;1,43400001525879;0;0;
25/06/2022 11:45:03;0;0;0,921999990940094;0,279000014066696;46,2999992370605;0;0;1,43400001525879;0;0;
25/06/2022 11:45:13;0;0;0,924000024795532;0,279000014066696;46,2000007629395;0;0;1,43400001525879;0;0;
25/06/2022 11:45:23;0;0;0,922999978065491;0,279000014066696;46,2000007629395;0;0;1,43299996852875;0;0;
25/06/2022 11:45:33;0;0;0,922999978065491;0,279000014066696;46,0999984741211;0;0;1,432000041008;0;0;
25/06/2022 11:45:43;0;0;0,921000003814697;0,279000014066696;46,0999984741211;0;0;1,432000041008;0;0;
25/06/2022 11:45:54;0;0;0,921999990940094;0,279000014066696;46;0;0;1,432000041008;0;0;
25/06/2022 11:46:03;0;0;0,922999978065491;0,279000014066696;46;0;0;1,43099999427795;0;0;
25/06/2022 11:46:13;0;0;0,922999978065491;0,279000014066696;46;0;0;1,43099999427795;0;0;
25/06/2022 11:46:23;0;0;0,922999978065491;0,277999997138977;46;0;0;1,42999994754791;0;0;
25/06/2022 11:46:33;0;0;0,922999978065491;0,277999997138977;45,9000015258789;0;0;1,42999994754791;0;0;
25/06/2022 11:46:43;0;0;0,922999978065491;0,277999997138977;45,9000015258789;0;0;1,42999994754791;0;0;
25/06/2022 11:46:54;0;0;0,922999978065491;0,277999997138977;45,9000015258789;0;0;1,42900002002716;0;0;
25/06/2022 11:47:03;0;0;0,922999978065491;0,277999997138977;45,9000015258789;0;0;1,42900002002716;0;0;
25/06/2022 11:47:13;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42900002002716;0;0;
25/06/2022 11:47:23;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42900002002716;0;0;
25/06/2022 11:47:33;0;0;0,921999990940094;0,277999997138977;45,7999992370605;0;0;1,42799997329712;0;0;
25/06/2022 11:47:43;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42799997329712;0;0;
25/06/2022 11:47:54;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42799997329712;0;0;
25/06/2022 11:48:03;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42700004577637;0;0;
25/06/2022 11:48:13;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42700004577637;0;0;
25/06/2022 11:48:23;0;0;0,921999990940094;0,277999997138977;45,7999992370605;0;0;1,42700004577637;0;0;
25/06/2022 11:48:33;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42700004577637;0;0;
25/06/2022 11:48:43;0;0;0,922999978065491;0,277999997138977;45,7999992370605;0;0;1,42599999904633;0;0;
25/06/2022 11:48:54;0;0;0,922999978065491;0,277999997138977;45,7000007629395;0;0;1,42599999904633;0;0;
25/06/2022 11:49:03;0;0;0,921999990940094;0,277999997138977;45,7000007629395;0;0;1,42599999904633;0;0;
25/06/2022 11:49:13;0;0;0,924000024795532;0,277999997138977;45,7000007629395;0;0;1,42499995231628;0;0;
25/06/2022 11:49:24;0;0;0,922999978065491;0,277999997138977;45,7000007629395;0;0;1,42499995231628;0;0;
25/06/2022 11:49:33;0;0;0,922999978065491;0,277999997138977;45,7000007629395;0;0;1,42499995231628;0;0;
25/06/2022 11:49:43;0;0;0,922999978065491;0,277999997138977;45,7000007629395;0;0;1,42499995231628;0;0;
25/06/2022 11:49:53;0;0;0,924000024795532;0,277999997138977;45,5999984741211;0;0;1,42400002479553;0;0;
25/06/2022 11:50:03;0;0;0,922999978065491;0,277999997138977;45,5999984741211;0;0;1,42400002479553;0;0;
25/06/2022 11:50:13;0;0;0,924000024795532;0,277999997138977;45,5999984741211;0;0;1,42299997806549;0;0;
25/06/2022 11:50:23;0;0;0,921999990940094;0,277999997138977;45,5999984741211;0;0;1,42299997806549;0;0;
25/06/2022 11:50:33;0;0;0,922999978065491;0,277999997138977;45,5;0;0;1,42299997806549;0;0;
25/06/2022 11:50:43;0;0;0,922999978065491;0,277999997138977;45,5;0;0;1,42299997806549;0;0;
25/06/2022 11:50:53;0;0;0,921999990940094;0,277999997138977;45,5;0;0;1,42200005054474;0;0;
25/06/2022 11:51:03;0;0;0,921999990940094;0,277999997138977;45,5;0;0;1,42200005054474;0;0;
25/06/2022 11:51:13;0;0;0,921999990940094;0,277999997138977;45,5;0;0;1,42200005054474;0;0;
25/06/2022 11:51:23;0;0;0,921999990940094;0,277999997138977;45,5;0;0;1,4210000038147;0;0;
25/06/2022 11:51:33;0;0;0,922999978065491;0,277999997138977;45,5;0;0;1,4210000038147;0;0;
25/06/2022 11:51:43;0;0;0,924000024795532;0,277999997138977;45,5;0;0;1,41999995708466;0;0;
25/06/2022 11:51:54;0;0;0,921999990940094;0,277999997138977;45,5;0;0;1,41999995708466;0;0;
25/06/2022 11:52:03;0;0;0,921000003814697;0,277999997138977;45,4000015258789;0;0;1,41999995708466;0;0;
25/06/2022 11:52:13;0;0;0,921999990940094;0,277999997138977;45,4000015258789;0;0;1,4190000295639;0;0;
25/06/2022 11:52:23;0;0;0,924000024795532;0,277999997138977;45,2999992370605;0;0;1,4190000295639;0;0;
25/06/2022 11:52:33;0;0;0,922999978065491;0,277999997138977;45,2999992370605;0;0;1,4190000295639;0;0;
25/06/2022 11:52:43;0;0;0,922999978065491;0,277999997138977;45,2999992370605;0;0;1,4190000295639;0;0;
25/06/2022 11:52:54;0;0;0,921999990940094;0,277999997138977;45,2000007629395;0;0;1,41799998283386;0;0;
25/06/2022 11:53:03;0;0;0,922999978065491;0,277999997138977;45,2000007629395;0;0;1,41799998283386;0;0;
25/06/2022 11:53:14;0;0;0,922999978065491;0,277999997138977;45,2000007629395;0;0;1,41799998283386;0;0;
25/06/2022 11:53:24;0;0;0,921999990940094;0,277999997138977;45,2000007629395;0;0;1,41700005531311;0;0;
25/06/2022 11:53:33;0;0;0,922999978065491;0,277999997138977;45,2000007629395;0;0;1,41700005531311;0;0;
25/06/2022 11:53:43;0;0;0,924000024795532;0,277999997138977;45,2000007629395;0;0;1,41700005531311;0;0;
25/06/2022 11:53:54;0;0;0,922999978065491;0,277999997138977;45,0999984741211;0;0;1,41700005531311;0;0;
25/06/2022 11:54:04;0;0;0,925000011920929;0,277999997138977;45,0999984741211;0;0;1,41700005531311;0;0;
25/06/2022 11:54:13;0;0;0,924000024795532;0,277999997138977;45,0999984741211;0;0;1,41700005531311;0;0;
25/06/2022 11:54:23;0;0;0,924000024795532;0,277999997138977;45,0999984741211;0;0;1,41600000858307;0;0;
25/06/2022 11:54:33;0;0;0,924000024795532;0,277999997138977;45;0;0;1,41600000858307;0;0;
25/06/2022 11:54:43;0;0;0,925000011920929;0,277999997138977;44,9000015258789;0;0;1,41600000858307;0;0;
25/06/2022 11:54:53;0;0;0,925000011920929;0,277999997138977;44,9000015258789;0;0;1,41499996185303;0;0;
25/06/2022 11:55:03;0;0;0,924000024795532;0,277999997138977;44,9000015258789;0;0;1,41499996185303;0;0;
25/06/2022 11:59:24;0;0;0;0;0;0;0;0;0;0;
25/06/2022 11:59:34;0;0;0;0;0;0;0;0;0;0;
25/06/2022 11:59:44;0;0;0;0;0;0;0;0;0;0;
25/06/2022 11:59:54;0;0;0;0;0;0;0;0;0;0;
25/06/2022 12:00:04;0;0;0;0;0;0;0;0;0;0;
25/06/2022 12:00:14;0;0;0;0;0;0;0;0;0;0;
25/06/2022 12:00:41;0;0;0;0;0;0;0;0;0;0;
25/06/2022 12:01:07;0;0;0,924000024795532;0,27700001001358;43,9000015258789;0;0;0;0;0;
25/06/2022 12:01:14;0;0;0,924000024795532;0,27700001001358;43,9000015258789;0;0;1,40400004386902;0;0;
25/06/2022 12:01:25;0;0;0,924000024795532;0,27700001001358;43,7999992370605;0;0;1,40299999713898;0;0;
25/06/2022 12:01:34;0;0;0,924000024795532;0,27700001001358;43,7999992370605;0;0;1,40299999713898;0;0;
25/06/2022 12:01:44;0;0;0,922999978065491;0,27700001001358;43,7999992370605;0;0;1,40299999713898;0;0;
25/06/2022 12:01:54;0;0;0,924000024795532;0,27700001001358;43,9000015258789;0;0;1,40299999713898;0;0;
25/06/2022 12:02:04;0;0;0,924000024795532;0,27700001001358;43,9000015258789;0;0;1,40299999713898;0;0;
25/06/2022 12:02:14;0;0;0,922999978065491;0,27700001001358;43,7999992370605;0;0;1,40299999713898;0;0;
25/06/2022 12:02:24;0;0;0,925000011920929;0,27700001001358;43,7000007629395;0;0;1,40199995040894;0;0;
25/06/2022 12:02:34;0;0;0,922999978065491;0,27700001001358;43,7000007629395;0;0;1,40199995040894;0;0;
25/06/2022 12:02:44;0;0;0,922999978065491;0,27700001001358;43,7000007629395;0;0;1,40199995040894;0;0;
25/06/2022 12:02:54;0;0;0,924000024795532;0,27700001001358;43,7000007629395;0;0;1,40100002288818;0;0;
25/06/2022 12:03:04;0;0;0,922999978065491;0,27700001001358;43,7000007629395;0;0;1,40100002288818;0;0;
25/06/2022 12:03:14;0;0;0,922999978065491;0,27700001001358;43,7000007629395;0;0;1,40100002288818;0;0;
25/06/2022 12:03:24;0;0;0,922999978065491;0,27700001001358;43,7000007629395;0;0;1,40100002288818;0;0;
25/06/2022 12:03:34;0;0;0,922999978065491;0,275999993085861;43,5999984741211;0;0;1,39999997615814;0;0;
25/06/2022 12:03:44;0;0;0,921999990940094;0,27700001001358;43,7000007629395;0;0;1,39999997615814;0;0;
25/06/2022 12:03:54;0;0;0,922999978065491;0,27700001001358;43,7000007629395;0;0;1,39900004863739;0;0;
25/06/2022 12:04:04;0;0;0,922999978065491;0,275999993085861;43,5999984741211;0;0;1,39900004863739;0;0;
25/06/2022 12:04:14;0;0;0,922999978065491;0,275999993085861;43,5999984741211;0;0;1,39900004863739;0;0;
25/06/2022 12:04:24;0;0;0,924000024795532;0,27700001001358;43,7000007629395;0;0;1,39900004863739;0;0;
25/06/2022 12:04:34;0;0;0,921999990940094;0,275999993085861;43,5999984741211;0;0;1,39900004863739;0;0;
25/06/2022 12:04:44;0;0;0,921999990940094;0,275999993085861;43,5;0;0;1,39900004863739;0;0;
25/06/2022 12:04:54;0;0;0,922999978065491;0,275999993085861;43,5999984741211;0;0;1,39900004863739;0;0;
25/06/2022 12:05:04;0;0;0,922999978065491;0,275999993085861;43,5;0;0;1,39800000190735;0;0;
25/06/2022 12:05:14;0;0;0,924000024795532;0,275999993085861;43,5;0;0;1,39800000190735;0;0;
25/06/2022 12:05:24;0;0;0,922999978065491;0,275999993085861;43,5;0;0;1,39800000190735;0;0;
25/06/2022 12:05:34;0;0;0,924000024795532;0,275999993085861;43,4000015258789;0;0;1,39800000190735;0;0;
25/06/2022 12:05:44;0;0;0,924000024795532;0,275999993085861;43,5;0;0;1,39699995517731;0;0;
25/06/2022 12:05:54;0;0;0,922999978065491;0,275999993085861;43,5;0;0;1,39699995517731;0;0;
25/06/2022 12:06:04;0;0;0,922999978065491;0,275999993085861;43,5;0;0;1,39699995517731;0;0;
25/06/2022 12:06:14;0;0;0,922999978065491;0,275999993085861;43,5;0;0;1,39699995517731;0;0;
25/06/2022 12:06:24;0;0;0,921999990940094;0,275999993085861;43,4000015258789;0;0;1,39699995517731;0;0;
25/06/2022 12:06:34;0;0;0,921999990940094;0,275999993085861;43,5;0;0;1,39600002765656;0;0;
25/06/2022 12:06:44;0;0;0,924000024795532;0,275999993085861;43,4000015258789;0;0;1,39600002765656;0;0;
25/06/2022 12:06:54;0;0;0,922999978065491;0,275999993085861;43,2999992370605;0;0;1,10000002384186;0;0;
25/06/2022 12:07:04;0;0;0,922999978065491;0,275999993085861;43,2999992370605;0;0;1,10000002384186;0;0;
25/06/2022 12:07:14;0;0;0,924000024795532;0,275999993085861;43,4000015258789;0;0;1,10000002384186;0;0;
25/06/2022 12:07:24;0;0;0,922999978065491;0,275999993085861;43,2999992370605;0;0;1,10000002384186;0;0;
25/06/2022 12:07:34;132;0;0,921000003814697;0,275000005960464;42,4000015258789;100;0;1,10000002384186;0;0;
25/06/2022 12:07:44;223;0;0,916000008583069;0,270000010728836;36,5999984741211;100;0;1,10000002384186;0;0;
25/06/2022 12:07:54;1499;0;0,409000009298325;0,263999998569489;29,2999992370605;3;70;1,10000002384186;4,90000009536743;-2;
25/06/2022 12:08:04;1499;0;0,323000013828278;0,264999985694885;30,5;3,09999990463257;70;1,10000002384186;10,6999998092651;-3;
25/06/2022 12:08:14;1488;0;0,333000004291534;0,266000002622604;31,2000007629395;3,59999990463257;70;1,45000004768372;10,8000001907349;-5;
25/06/2022 12:08:24;1498;0;0,340999990701675;0,266000002622604;31,5;3,59999990463257;70;1,45000004768372;10,6999998092651;-2;
25/06/2022 12:08:34;1501;0;0,340999990701675;0,266000002622604;31,7000007629395;3,5;70;1,45000004768372;11;5;
25/06/2022 12:08:44;1505;0;0,335999995470047;0,266000002622604;31,8999996185303;3,40000009536743;70;1,45000004768372;10,6999998092651;0;
25/06/2022 12:08:54;1502;0;0,335999995470047;0,266000002622604;32;3,40000009536743;70;1,45000004768372;10,3999996185303;-3;
25/06/2022 12:09:04;1500;0;0,333000004291534;0,266000002622604;32,2000007629395;3,40000009536743;70;1,45000004768372;11,6999998092651;-4;
25/06/2022 12:09:14;1502;0;0,333000004291534;0,266999989748001;32,4000015258789;3,29999995231628;70;1,45000004768372;11,1000003814697;5;
25/06/2022 12:09:24;1500;0;0,330000013113022;0,266999989748001;32,5999984741211;3,29999995231628;70;1,45000004768372;10,1000003814697;5;
25/06/2022 12:09:34;1499;0;0,331000000238419;0,266999989748001;32,7999992370605;3,29999995231628;70;1,45000004768372;10,5;4;
25/06/2022 12:09:44;1503;0;0,331000000238419;0,266999989748001;33;3,09999990463257;70;1,45000004768372;10;5;
25/06/2022 12:10:01;1497;0;0,328999996185303;0,26800000667572;33,4000015258789;3,29999995231628;70;1,45000004768372;11,1999998092651;-5;
25/06/2022 12:10:04;1497;0;0,328999996185303;0,26800000667572;33,4000015258789;3,29999995231628;70;1,45000004768372;11,1999998092651;-5;
25/06/2022 12:10:14;1502;0;0,330000013113022;0,26800000667572;33,5999984741211;3;70;1,45000004768372;10,6000003814697;4;
25/06/2022 12:10:24;1503;0;0,331999987363815;0,26800000667572;34;3;70;1,45000004768372;10,3999996185303;-5;
25/06/2022 12:10:34;1498;0;0,32600000500679;0,26800000667572;34,2000007629395;3,09999990463257;70;1,45000004768372;11,1999998092651;-4;
25/06/2022 12:10:44;1498;0;0,328000009059906;0,26800000667572;34,2999992370605;3,09999990463257;70;1,45000004768372;11,3000001907349;5;
25/06/2022 12:10:54;1500;0;0,328000009059906;0,268999993801117;34,5999984741211;3;70;1,45000004768372;10,6000003814697;4;
25/06/2022 12:11:04;1501;0;0,330000013113022;0,268999993801117;34,7999992370605;3;70;1,45000004768372;10,1999998092651;3;
25/06/2022 12:11:14;1500;0;0,328000009059906;0,268999993801117;35;3;70;1,45000004768372;11;-3;
25/06/2022 12:11:25;1504;0;0,328999996185303;0,268999993801117;35,2999992370605;2,90000009536743;70;1,45000004768372;9,10000038146973;2;
25/06/2022 12:11:34;1499;0;0,321999996900558;0,268999993801117;35,4000015258789;2,90000009536743;70;1,45000004768372;9,60000038146973;4;
25/06/2022 12:11:44;1501;112;0,533999979496002;0,495999991893768;35,2000007629395;11,1000003814697;70;1,45000004768372;11,6000003814697;101;
25/06/2022 12:11:54;1501;196;0,681999981403351;0,671000003814697;34,2999992370605;16,7999992370605;70;1,45000004768372;13;154;
25/06/2022 12:12:04;1502;273;0,820999979972839;0,824999988079071;33,4000015258789;24,5;70;1,45000004768372;14,3999996185303;206;
25/06/2022 12:12:14;1501;362;1,00300002098083;1,00999999046326;33,2999992370605;64,5;70;1,45000004768372;16;266;
25/06/2022 12:12:24;1501;397;1,07000005245209;1,08599996566772;34,7000007629395;100;65,3000030517578;1,45000004768372;16,5;291;
25/06/2022 12:12:34;1500;418;1,12100005149841;1,1360000371933;36,0999984741211;100;54,2000007629395;1,45200002193451;17,1000003814697;307;
25/06/2022 12:12:44;1500;497;1,29999995231628;1,31200003623962;37,5;100;41,2999992370605;1,45500004291534;17,7000007629395;311;
25/06/2022 12:12:55;1499;663;1,66299998760223;1,68400001525879;39,2000007629395;100;34,9000015258789;1,45799994468689;18,5;274;
25/06/2022 12:13:05;1499;743;1,83700001239777;1,87199997901917;42,2000007629395;100;38,5;1,47000002861023;17,8999996185303;204;
25/06/2022 12:13:14;1499;759;1,88900005817413;1,9190000295639;43,0999984741211;100;36,7000007629395;1,47300004959106;18,2000007629395;198;
25/06/2022 12:13:24;1499;872;2,13100004196167;2,17600011825562;44,9000015258789;100;35,5;1,47899997234344;19,2999992370605;209;
25/06/2022 12:13:34;1499;962;2,35199999809265;2,41300010681152;47,2000007629395;100;36,2999992370605;1,49100005626678;20,5;201;
25/06/2022 12:13:44;1499;1041;2,55200004577637;2,60400009155273;47,7999992370605;100;35,7000007629395;1,50199997425079;21,7000007629395;218;
25/06/2022 12:13:55;1500;1167;2,81200003623962;2,87800002098084;45,2000007629395;100;35,5999984741211;1,51999998092651;23,8999996185303;241;
25/06/2022 12:14:04;1499;1198;2,88000011444092;2,95000004768372;45;100;35,5999984741211;1,52699995040894;23,8999996185303;247;
25/06/2022 12:14:14;1500;1200;2,90899991989136;2,96000003814697;45,5999984741211;100;35,7999992370605;1,53900003433228;24,1000003814697;244;
25/06/2022 12:14:25;1500;1208;2,94700002670288;2,98000001907349;45,9000015258789;100;36,0999984741211;1,55099999904633;24,2999992370605;242;
25/06/2022 12:14:34;1500;1211;2,94799995422363;2,98300004005432;45,5;100;36,2999992370605;1,55299997329712;24,1000003814697;246;
25/06/2022 12:14:44;1500;1201;2,93499994277954;2,9539999961853;45;100;36,2999992370605;1,55900001525879;23,8999996185303;232;
25/06/2022 12:14:55;1500;1200;2,94799995422363;2,95499992370605;45,2999992370605;100;36,7999992370605;1,56400001049042;24;258;
25/06/2022 12:15:04;1499;1209;2,95600008964539;2,98099994659424;45,5;100;36,7999992370605;1,56500005722046;23,7999992370605;249;
25/06/2022 12:15:14;1500;1206;2,95099997520447;2,97300004959106;45,5;100;37,2000007629395;1,56700003147125;24;231;
25/06/2022 12:15:24;1499;1203;2,96000003814697;2,96399998664856;45,2000007629395;100;37;1,567999958992;24,1000003814697;237;
25/06/2022 12:15:34;1500;1201;2,94799995422363;2,95700001716614;44,7999992370605;100;37,4000015258789;1,57000005245209;23,7999992370605;257;
25/06/2022 12:15:44;1500;1200;2,95700001716614;2,95799994468689;44,5999984741211;100;37,2999992370605;1,57000005245209;24;238;
25/06/2022 12:15:55;1500;1202;2,95300006866455;2,95900011062622;44,5;100;37,4000015258789;1,57000005245209;24;243;
25/06/2022 12:16:04;1499;1201;2,95700001716614;2,95900011062622;45,2000007629395;100;37,5999984741211;1,57000005245209;24,2000007629395;243;
25/06/2022 12:16:14;1500;1201;2,95900011062622;2,96199989318848;45,5999984741211;100;37,5999984741211;1,57099997997284;23,7000007629395;244;
25/06/2022 12:16:25;1501;1203;2,95900011062622;2,95700001716614;45;100;37,9000015258789;1,57099997997284;24;241;
25/06/2022 12:16:34;1500;1202;2,95499992370605;2,95700001716614;44,7000007629395;100;37,9000015258789;1,57099997997284;23,8999996185303;244;
25/06/2022 12:16:44;1500;1202;2,95199990272522;2,9539999961853;44,2999992370605;100;37,9000015258789;1,57099997997284;23,7000007629395;241;
25/06/2022 12:16:54;1500;1200;2,94600009918213;2,9539999961853;44,9000015258789;100;37,9000015258789;1,57200002670288;23,7999992370605;240;
25/06/2022 12:17:05;1502;1205;2,96300005912781;2,97099995613098;45,5;100;38,2000007629395;1,57299995422363;24;246;
